,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
4039,S925708,2019-03-29 10:43:22,A,Y,GB,IN,88.46954381,1700.0,1.05,Air,SC2,Y,5.23414
4040,S925723,2019-07-05 15:17:59,A,Y,GB,IN,85.71548349,505.0,0.75,Air,SC3,Y,5.40428
4041,S925738,2020-04-05 20:34:50,A,Y,GB,IN,91.64,245.0,0.75,Air,SC3,Y,5.36632
4042,S925738,2020-04-05 20:34:50,A,Y,GB,IN,91.02448916,245.0,0.9,Ocean,SC1,Y,23.575229999999998
4043,S926708,2019-03-29 10:43:50,A,Y,GB,IN,89.1,2008.0,0.9,Ocean,SC1,Y,19.47106
4044,S926708,2019-03-29 10:43:50,A,Y,GB,IN,89.40636387,2008.0,0.75,Air,SC3,Y,5.35764
4045,S926735,2019-10-02 11:03:08,A,Y,GB,IN,86.9,696.0,0.9,Ocean,SC1,Y,29.60509
4046,S926735,2019-10-02 11:03:08,A,Y,GB,IN,86.38852382,696.0,0.75,Air,SC3,Y,5.11204
4047,S926737,2020-01-03 16:41:14,A,Y,GB,IN,93.24697414,250.0,0.75,Air,SC3,Y,5.37106
4048,S927735,2019-10-02 11:58:20,A,Y,GB,IN,86.9,350.0,0.9,Ocean,SC1,Y,9.988430000000001
4049,S927736,2019-11-15 15:04:38,A,Y,GB,IN,92.05,550.0,0.9,Ocean,SC1,Y,31.28218
4050,S927736,2019-11-15 15:04:38,A,Y,GB,IN,92.81638727,550.0,0.75,Air,SC3,Y,5.0022
4051,S928738,2020-04-06 09:43:38,A,Y,GB,IN,91.81,300.0,1.05,Air,SC2,Y,5.02731
4052,S928738,2020-04-06 09:43:38,A,Y,GB,IN,91.72545174,300.0,0.75,Air,SC3,Y,5.18032
4053,S930703,2019-02-26 15:07:50,A,Y,GB,IN,93.06,270.0,0.9,Ocean,SC1,Y,31.3044
4054,S930710,2019-04-10 09:19:56,A,Y,GB,IN,89.9,455.0,0.9,Ocean,SC1,Y,18.88843
4055,S930710,2019-04-10 09:19:56,A,Y,GB,IN,89.94151916,455.0,0.75,Air,SC3,Y,5.19306
4056,S930738,2020-04-06 12:15:21,A,Y,GB,IN,92.82707467,547.1,1.05,Air,SC2,Y,5.20694
4057,S932733,2019-09-06 12:56:43,A,Y,GB,IN,87.5,1235.0,0.9,Ocean,SC1,Y,20.39387
4058,S932733,2019-09-06 12:56:43,A,Y,GB,IN,87.82266666,1235.0,1.05,Air,SC2,Y,5.18056
4059,S932736,2019-11-15 20:52:14,A,Y,GB,IN,91.34632966,250.0,0.75,Air,SC3,Y,5.14722
4060,S932738,2020-04-06 12:51:09,A,Y,GB,IN,92.48499438,220.5,0.75,Air,SC3,Y,5.14456
4061,S933712,2019-04-25 15:30:44,A,Y,GB,IN,90.15,255.0,0.9,Ocean,SC1,Y,11.46343
4062,S933738,2020-04-06 12:57:52,A,Y,GB,IN,92.25,118.5,1.05,Air,SC2,Y,5.213080000000001
4063,S934736,2019-11-16 07:53:23,A,Y,GB,IN,91.61,195.0,0.9,Ocean,SC1,Y,28.28738
4064,S934736,2019-11-16 07:53:23,A,Y,GB,IN,91.62589744,195.0,1.05,Air,SC2,Y,5.1832199999999995
4065,S934737,2020-01-04 11:55:23,A,Y,GB,IN,93.01157901,115.0,1.05,Air,SC2,Y,5.16481
4066,S935702,2019-02-20 13:01:36,A,Y,GB,IN,92.3,505.0,0.9,Ocean,SC1,Y,30.42778
4067,S935702,2019-02-20 13:01:36,A,Y,GB,IN,92.99364125,505.0,0.75,Air,SC3,Y,5.167590000000001
4068,S935735,2019-10-02 17:00:57,A,Y,GB,IN,86.75,1000.0,0.9,Ocean,SC1,Y,12.08993
4069,S936711,2019-04-16 12:04:53,A,Y,GB,IN,90.5,1111.0,0.9,Ocean,SC1,Y,20.033910000000002
4070,S936726,2019-07-27 09:44:04,A,Y,GB,IN,85.59628787,385.0,0.75,Air,SC3,Y,5.32419
4071,S936735,2019-10-02 19:21:50,A,Y,GB,IN,87.1,392.0,0.9,Ocean,SC1,Y,23.06829
4072,S936736,2019-11-16 10:58:17,A,Y,GB,IN,91.05768358,500.0,0.75,Air,SC3,Y,5.12604
4073,S936738,2020-04-06 15:08:16,A,Y,GB,IN,92.35,800.0,1.05,Air,SC2,Y,5.00405
4074,S936738,2020-04-06 15:08:16,A,Y,GB,IN,92.45510113,800.0,0.75,Air,SC3,Y,5.1191
4075,S937735,2019-10-02 19:24:52,A,Y,GB,IN,86.66,100.0,0.9,Ocean,SC1,Y,23.08935
4076,S937736,2019-11-16 11:26:52,A,Y,GB,IN,92.15,1400.0,0.9,Ocean,SC1,Y,9.769910000000001
4077,S937736,2019-11-16 11:26:52,A,Y,GB,IN,92.03670239,1400.0,1.05,Air,SC2,Y,5.130319999999999
4078,S938724,2019-07-12 12:18:35,A,Y,GB,IN,85.65,1180.0,0.9,Ocean,SC1,Y,30.12905
4079,S938728,2019-08-06 20:07:52,A,Y,GB,IN,85.8,1381.0,0.9,Ocean,SC1,Y,23.38796
4080,S938728,2019-08-06 20:07:52,A,Y,GB,IN,85.41268039,1381.0,0.75,Air,SC3,Y,5.4067099999999995
4081,S939728,2019-08-06 20:14:12,A,Y,GB,IN,85.8,1381.0,0.9,Ocean,SC1,Y,33.431940000000004
4082,S939728,2019-08-06 20:14:12,A,Y,GB,IN,85.79400677,1381.0,1.05,Air,SC2,Y,5.01238
4083,S939734,2019-09-12 13:51:29,A,Y,GB,IN,87.89208857,875.0,1.05,Air,SC2,Y,5.1395800000000005
4084,S940728,2019-08-06 20:15:14,A,Y,GB,IN,85.8,1381.0,0.9,Ocean,SC1,Y,33.43912
4085,S940728,2019-08-06 20:15:14,A,Y,GB,IN,85.79256877,1381.0,0.75,Air,SC3,Y,5.291440000000001
4086,S940738,2020-04-06 15:55:22,A,Y,GB,IN,92.35,500.0,1.05,Air,SC2,Y,5.3061300000000005
4087,S941735,2019-10-02 21:28:07,A,Y,GB,IN,86.96412569,300.0,1.05,Air,SC2,Y,5.1287
4088,S942735,2019-10-02 22:32:45,A,Y,GB,IN,87.35294793,700.0,0.75,Air,SC3,Y,5.20544
4089,S942737,2020-01-04 13:54:19,A,Y,GB,IN,93.45,433.0,0.9,Ocean,SC1,Y,30.793870000000002
4090,S942737,2020-01-04 13:54:19,A,Y,GB,IN,93.1094722,433.0,0.75,Air,SC3,Y,5.09595
4091,S943724,2019-07-12 12:35:34,A,Y,GB,IN,85.65,1550.0,0.9,Ocean,SC1,Y,10.24699
4092,S943724,2019-07-12 12:35:34,A,Y,GB,IN,85.79070381,1550.0,0.75,Air,SC3,Y,5.32118
4093,S943735,2019-10-02 22:58:07,A,Y,GB,IN,87.76904512,1006.0,0.75,Air,SC3,Y,5.36111
4094,S943737,2020-01-04 15:51:09,A,Y,GB,IN,93.06,650.0,1.05,Air,SC2,Y,5.28391
4095,S943738,2020-04-06 20:50:48,A,Y,GB,IN,92.35,800.0,1.05,Air,SC2,Y,5.10093
4096,S943738,2020-04-06 20:50:48,A,Y,GB,IN,92.31137825,800.0,1.05,Air,SC2,Y,5.0228
4097,S944728,2019-08-06 23:29:37,A,Y,GB,IN,85.49617957,164.02,0.75,Air,SC3,Y,5.4228
4098,S944735,2019-10-02 23:12:56,A,Y,GB,IN,87.59907289,143.0,1.05,Air,SC2,Y,5.0178199999999995
4099,S944737,2020-01-04 15:59:32,A,Y,GB,IN,93.01,423.0,0.9,Ocean,SC1,Y,21.663429999999998
4100,S944737,2020-01-04 15:59:32,A,Y,GB,IN,93.80580124,423.0,1.05,Air,SC2,Y,5.01852
4101,S945722,2019-06-29 16:15:49,A,Y,GB,IN,87.25,750.0,0.9,Ocean,SC1,Y,31.7765
4102,S945724,2019-07-12 12:42:24,A,Y,GB,IN,85.65,1550.0,0.9,Ocean,SC1,Y,20.294439999999998
4103,S945735,2019-10-02 23:15:45,A,Y,GB,IN,87.09125653,1100.0,0.75,Air,SC3,Y,5.16134
4104,S945736,2019-11-17 08:00:17,A,Y,GB,IN,92.68374418,330.0,0.75,Air,SC3,Y,5.32731
4105,S945738,2020-04-07 07:45:05,A,Y,GB,IN,92.29,1507.0,1.05,Air,SC2,Y,5.08796
4106,S946708,2019-03-29 11:38:25,A,Y,GB,IN,89.65,305.0,0.9,Ocean,SC1,Y,9.85012
4107,S946708,2019-03-29 11:38:25,A,Y,GB,IN,89.31836503,305.0,0.75,Air,SC3,Y,5.07975
4108,S946713,2019-05-01 12:24:49,A,Y,GB,IN,90.68296503,75.0,0.75,Air,SC3,Y,5.045719999999999
4109,S946728,2019-08-07 04:15:34,A,Y,GB,IN,85.04816272,200.0,0.75,Air,SC3,Y,5.1174800000000005
4110,S946736,2019-11-17 09:39:38,A,Y,GB,IN,92.15,1300.0,0.9,Ocean,SC1,Y,19.02523
4111,S946738,2020-04-07 09:15:13,A,Y,GB,IN,92.6,547.0,1.05,Air,SC2,Y,5.28808
4112,S947736,2019-11-17 09:41:02,A,Y,GB,IN,92.15,1000.0,0.9,Ocean,SC1,Y,19.03495
4113,S948732,2019-09-01 17:14:06,A,Y,GB,IN,86.55,549.0,0.9,Ocean,SC1,Y,22.18125
4114,S948732,2019-09-01 17:14:06,A,Y,GB,IN,86.04745232,549.0,1.05,Air,SC2,Y,5.09525
4115,S948736,2019-11-17 09:42:03,A,Y,GB,IN,92.15,999.0,0.9,Ocean,SC1,Y,29.042009999999998
4116,S948736,2019-11-17 09:42:03,A,Y,GB,IN,92.71537446,999.0,0.75,Air,SC3,Y,5.1567099999999995
4117,S949712,2019-04-25 16:02:23,A,Y,GB,IN,89.23616908,250.0,0.75,Air,SC3,Y,5.0490699999999995
4118,S949736,2019-11-17 09:49:06,A,Y,GB,IN,92.15,999.0,0.9,Ocean,SC1,Y,29.090970000000002
4119,S949736,2019-11-17 09:49:06,A,Y,GB,IN,92.51143373,999.0,1.05,Air,SC2,Y,5.04745
4120,S950728,2019-08-07 08:37:56,A,Y,GB,IN,85.7,2008.0,0.9,Ocean,SC1,Y,18.59676
4121,S950728,2019-08-07 08:37:56,A,Y,GB,IN,85.69485990000003,2008.0,1.05,Air,SC2,Y,5.22072
4122,S950736,2019-11-17 10:12:21,A,Y,GB,IN,92.15,2000.0,0.9,Ocean,SC1,Y,29.25243
4123,S950737,2020-01-04 21:30:45,A,Y,GB,IN,93.14323058,400.0,1.05,Air,SC2,Y,5.09769
4124,S951723,2019-07-05 17:50:27,A,Y,GB,IN,85.2,1006.0,0.9,Ocean,SC1,Y,12.43368
4125,S951723,2019-07-05 17:50:27,A,Y,GB,IN,85.93576433,1006.0,1.05,Air,SC2,Y,5.0965300000000004
4126,S951732,2019-09-01 22:07:39,A,Y,GB,IN,86.91995662,425.0,1.05,Air,SC2,Y,5.35278
4127,S952721,2019-06-22 14:16:18,A,Y,GB,IN,88.0,2008.0,0.9,Ocean,SC1,Y,10.946530000000001
4128,S952721,2019-06-22 14:16:18,A,Y,GB,IN,88.19708536,2008.0,0.75,Air,SC3,Y,5.29271
4129,S952737,2020-01-04 22:22:41,A,Y,GB,IN,93.45,305.0,0.9,Ocean,SC1,Y,34.32419
4130,S952737,2020-01-04 22:22:41,A,Y,GB,IN,93.01000631,305.0,0.75,Air,SC3,Y,5.17315
4131,S953703,2019-02-26 16:01:11,A,Y,GB,IN,93.50547877,505.0,0.75,Air,SC3,Y,5.25995
4132,S953715,2019-05-11 14:50:10,A,Y,GB,IN,90.3,1006.0,0.9,Ocean,SC1,Y,11.18171
4133,S953715,2019-05-11 14:50:10,A,Y,GB,IN,90.07418537,1006.0,0.75,Air,SC3,Y,5.12708
4134,S953735,2019-10-03 11:58:30,A,Y,GB,IN,86.85,1406.0,0.9,Ocean,SC1,Y,9.98958
4135,S953735,2019-10-03 11:58:30,A,Y,GB,IN,86.6231759,1406.0,0.75,Air,SC3,Y,5.07106
4136,S953737,2020-01-04 22:25:02,A,Y,GB,IN,93.45,305.0,0.9,Ocean,SC1,Y,24.340510000000002
4137,S954716,2019-05-17 16:13:39,A,Y,GB,IN,89.15,1136.0,0.9,Ocean,SC1,Y,21.76146
4138,S954716,2019-05-17 16:13:39,A,Y,GB,IN,89.58965988,1136.0,0.75,Air,SC3,Y,5.34109
4139,S954723,2019-07-06 07:42:49,A,Y,GB,IN,85.2,250.0,0.9,Ocean,SC1,Y,28.214000000000002
4140,S954727,2019-08-02 13:00:04,A,Y,GB,IN,84.0,1006.0,0.9,Ocean,SC1,Y,20.41713
4141,S954727,2019-08-02 13:00:04,A,Y,GB,IN,84.73819489,1006.0,0.75,Air,SC3,Y,5.35856
4142,S954735,2019-10-03 12:03:03,A,Y,GB,IN,86.41,58.0,0.9,Ocean,SC1,Y,30.021179999999998
4143,S954736,2019-11-17 14:40:34,A,Y,GB,IN,91.71,100.0,0.9,Ocean,SC1,Y,21.11505
4144,S954737,2020-01-04 23:47:14,A,Y,GB,IN,93.01,162.0,1.05,Air,SC2,Y,5.03704
4145,S955706,2019-03-15 01:00:33,A,Y,GB,IN,91.26049287,170.0,0.75,Air,SC3,Y,5.29861
4146,S955723,2019-07-06 08:08:57,A,Y,GB,IN,84.76,95.0,0.9,Ocean,SC1,Y,8.395489999999999
4147,S955737,2020-01-04 23:57:14,A,Y,GB,IN,93.45,330.0,1.05,Air,SC2,Y,5.36921
4148,S955737,2020-01-04 23:57:14,A,Y,GB,IN,93.87374567,330.0,0.75,Air,SC3,Y,5.14225
4149,S956723,2019-07-06 08:21:51,A,Y,GB,IN,85.2,715.0,0.9,Ocean,SC1,Y,8.48507
4150,S956723,2019-07-06 08:21:51,A,Y,GB,IN,85.75666153,715.0,0.75,Air,SC3,Y,5.3566
4151,S957706,2019-03-15 01:47:51,A,Y,GB,IN,91.05,1000.0,0.9,Ocean,SC1,Y,25.74896
4152,S957706,2019-03-15 01:47:51,A,Y,GB,IN,91.37410636,1000.0,0.75,Air,SC3,Y,5.11435
4153,S957732,2019-09-02 08:39:21,A,Y,GB,IN,86.77410062,430.0,1.05,Air,SC2,Y,5.068980000000001
4154,S957735,2019-10-03 12:53:29,A,Y,GB,IN,86.37016569,300.0,1.05,Air,SC2,Y,5.16713
4155,S957737,2020-01-05 02:03:44,A,Y,GB,IN,93.45,305.0,0.9,Ocean,SC1,Y,15.85926
4156,S957738,2020-04-07 16:45:42,A,Y,GB,IN,92.173899,284.5,0.75,Air,SC3,Y,5.24769
4157,S958706,2019-03-15 06:56:14,A,Y,GB,IN,91.09454319,115.0,0.75,Air,SC3,Y,5.1711800000000006
4158,S958714,2019-05-06 14:57:11,A,Y,GB,IN,90.25,1206.0,0.9,Ocean,SC1,Y,31.23044
4159,S958714,2019-05-06 14:57:11,A,Y,GB,IN,90.15556144,1206.0,1.05,Air,SC2,Y,5.06586
4160,S958719,2019-06-07 14:50:25,A,Y,GB,IN,88.07142699,555.0,0.75,Air,SC3,Y,5.00093
4161,S958724,2019-07-12 13:27:43,A,Y,GB,IN,85.65,1006.0,0.9,Ocean,SC1,Y,30.609140000000004
4162,S958735,2019-10-03 14:03:33,A,Y,GB,IN,87.25,1152.1,0.9,Ocean,SC1,Y,20.85799
4163,S958736,2019-11-17 20:03:30,A,Y,GB,IN,92.15,2008.0,0.9,Ocean,SC1,Y,13.35764
4164,S958736,2019-11-17 20:03:30,A,Y,GB,IN,92.08313398,2008.0,0.75,Air,SC3,Y,5.06736
4165,S959724,2019-07-12 13:28:40,A,Y,GB,IN,85.13674124,1550.0,0.75,Air,SC3,Y,5.37303
4166,S959727,2019-08-02 13:10:59,A,Y,GB,IN,83.91706647,1196.0,1.05,Air,SC2,Y,5.338080000000001
4167,S959736,2019-11-17 20:11:37,A,Y,GB,IN,92.76287964,1006.0,0.75,Air,SC3,Y,5.11782
4168,S959737,2020-01-05 12:29:43,A,Y,GB,IN,93.88271102,505.0,1.05,Air,SC2,Y,5.1637699999999995
4169,S960712,2019-04-26 00:08:13,A,Y,GB,IN,90.15,173.0,0.9,Ocean,SC1,Y,5.05706
4170,S960722,2019-06-30 07:47:32,A,Y,GB,IN,87.25,1006.0,0.9,Ocean,SC1,Y,28.24676
4171,S960722,2019-06-30 07:47:32,A,Y,GB,IN,87.76303485,1006.0,0.75,Air,SC3,Y,5.2331
4172,S960724,2019-07-12 13:30:25,A,Y,GB,IN,85.65,1506.0,0.9,Ocean,SC1,Y,10.627889999999999
4173,S960724,2019-07-12 13:30:25,A,Y,GB,IN,85.45621185,1506.0,1.05,Air,SC2,Y,5.4206
4174,S960736,2019-11-17 20:14:22,A,Y,GB,IN,92.15,956.0,0.9,Ocean,SC1,Y,23.4331
4175,S960736,2019-11-17 20:14:22,A,Y,GB,IN,92.815943,956.0,1.05,Air,SC2,Y,5.26574
4176,S961706,2019-03-15 09:47:39,A,Y,GB,IN,90.62,1550.0,0.9,Ocean,SC1,Y,19.0809
4177,S961722,2019-06-30 07:51:48,A,Y,GB,IN,87.25,1156.0,0.9,Ocean,SC1,Y,28.276390000000003
4178,S961724,2019-07-12 13:31:04,A,Y,GB,IN,85.65,1505.0,0.9,Ocean,SC1,Y,20.63241
4179,S961724,2019-07-12 13:31:04,A,Y,GB,IN,85.97806032,1505.0,0.75,Air,SC3,Y,5.02778
4180,S961736,2019-11-18 09:39:34,A,Y,GB,IN,92.6,1506.0,0.9,Ocean,SC1,Y,29.02477
4181,S961736,2019-11-18 09:39:34,A,Y,GB,IN,92.50241389,1506.0,0.75,Air,SC3,Y,5.41956
4182,S962716,2019-05-17 22:11:05,A,Y,GB,IN,89.15,455.0,1.05,Air,SC2,Y,5.06354
4183,S962722,2019-06-30 07:59:03,A,Y,GB,IN,87.25,1156.0,0.9,Ocean,SC1,Y,18.32674
4184,S962722,2019-06-30 07:59:03,A,Y,GB,IN,87.13127956,1156.0,0.75,Air,SC3,Y,5.28669
4185,S962724,2019-07-12 13:32:06,A,Y,GB,IN,85.48853302,1006.0,0.75,Air,SC3,Y,5.22604
4186,S962735,2019-10-03 14:17:00,A,Y,GB,IN,87.83531781,579.0,0.75,Air,SC3,Y,5.00139
4187,S962738,2020-04-08 10:18:16,A,Y,GB,IN,92.2,275.0,1.05,Air,SC2,Y,5.25359
4188,S963712,2019-04-26 06:50:50,A,Y,GB,IN,89.7,400.0,1.05,Air,SC2,Y,5.03125
4189,S963722,2019-06-30 08:03:57,A,Y,GB,IN,87.25,1156.0,0.9,Ocean,SC1,Y,18.36076
4190,S963722,2019-06-30 08:03:57,A,Y,GB,IN,87.04683954,1156.0,0.75,Air,SC3,Y,5.00544
4191,S963737,2020-01-05 20:46:14,A,Y,GB,IN,93.06,800.0,0.9,Ocean,SC1,Y,33.6544
4192,S964712,2019-04-26 07:20:44,A,Y,GB,IN,90.30593889,1456.0,0.75,Air,SC3,Y,5.33137
4193,S964735,2019-10-03 14:18:57,A,Y,GB,IN,87.25,2008.0,0.9,Ocean,SC1,Y,20.96493
4194,S964736,2019-11-18 11:31:34,A,Y,GB,IN,92.33345659,2000.0,0.75,Air,SC3,Y,5.12894
4195,S965712,2019-04-26 07:54:36,A,Y,GB,IN,90.15,1116.0,0.9,Ocean,SC1,Y,8.29583
4196,S965712,2019-04-26 07:54:36,A,Y,GB,IN,90.79,1116.0,0.75,Air,SC3,Y,5.00729
4197,S965734,2019-09-12 15:16:04,A,Y,GB,IN,87.35,305.0,0.9,Ocean,SC1,Y,21.36157
4198,S965736,2019-11-18 11:38:24,A,Y,GB,IN,92.6,455.0,0.9,Ocean,SC1,Y,9.85
4199,S965736,2019-11-18 11:38:24,A,Y,GB,IN,92.74079367,455.0,0.75,Air,SC3,Y,5.17569
4200,S966724,2019-07-12 13:37:35,A,Y,GB,IN,85.26,774.2,0.9,Ocean,SC1,Y,30.677659999999996
4201,S966724,2019-07-12 13:37:35,A,Y,GB,IN,85.62376742,774.2,0.75,Air,SC3,Y,5.30428
4202,S966727,2019-08-02 13:25:59,A,Y,GB,IN,84.0,705.0,0.9,Ocean,SC1,Y,10.59711
4203,S966736,2019-11-18 11:52:53,A,Y,GB,IN,92.69,1000.0,0.9,Ocean,SC1,Y,29.95058
4204,S966737,2020-01-06 03:41:27,A,Y,GB,IN,93.75954889,1006.0,0.75,Air,SC3,Y,5.0235
4205,S967736,2019-11-18 12:06:43,A,Y,GB,IN,92.69,2000.0,0.9,Ocean,SC1,Y,30.046640000000004
4206,S967736,2019-11-18 12:06:43,A,Y,GB,IN,92.54348994,2000.0,0.75,Air,SC3,Y,5.20116
4207,S968721,2019-06-22 15:23:39,A,Y,GB,IN,88.33496883,1808.0,0.75,Air,SC3,Y,5.07986
4208,S968723,2019-07-06 09:23:41,A,Y,GB,IN,85.79653499999998,1006.0,0.75,Air,SC3,Y,5.17685
4209,S968736,2019-11-18 12:17:58,A,Y,GB,IN,92.69,1006.0,0.75,Air,SC3,Y,5.22245
4210,S969709,2019-04-04 14:53:40,A,Y,GB,IN,89.96,556.0,0.9,Ocean,SC1,Y,11.20602
4211,S969709,2019-04-04 14:53:40,A,Y,GB,IN,89.1780151,556.0,1.05,Air,SC2,Y,5.2215300000000004
4212,S970737,2020-01-06 07:48:00,A,Y,GB,IN,93.45,1000.0,0.9,Ocean,SC1,Y,8.25
4213,S971736,2019-11-18 14:01:20,A,Y,GB,IN,92.86072631,1499.0,1.05,Air,SC2,Y,5.13831
4214,S973713,2019-05-01 13:45:25,A,Y,GB,IN,90.01150182,405.0,1.05,Air,SC2,Y,5.29387
4215,S973718,2019-06-01 22:50:13,A,Y,GB,IN,87.25,2008.0,0.9,Ocean,SC1,Y,34.515390000000004
4216,S973718,2019-06-01 22:50:13,A,Y,GB,IN,87.09566229,2008.0,0.75,Air,SC3,Y,5.42199
4217,S974718,2019-06-02 01:13:33,A,Y,GB,IN,87.25,1153.0,0.9,Ocean,SC1,Y,5.510759999999999
4218,S974718,2019-06-02 01:13:33,A,Y,GB,IN,87.8315682,1153.0,1.05,Air,SC2,Y,5.097569999999999
4219,S974738,2020-04-09 05:08:55,A,Y,GB,IN,93.30620504,2008.0,0.75,Air,SC3,Y,5.12593
4220,S975718,2019-06-02 07:47:39,A,Y,GB,IN,87.76864801,410.0,0.75,Air,SC3,Y,5.30544
4221,S975728,2019-08-07 10:01:01,A,Y,GB,IN,85.65,1174.0,0.9,Ocean,SC1,Y,9.17373
4222,S975737,2020-01-06 10:50:40,A,Y,GB,IN,94.3,505.0,0.9,Ocean,SC1,Y,9.51852
4223,S975737,2020-01-06 10:50:40,A,Y,GB,IN,94.66728987,505.0,1.05,Air,SC2,Y,5.22072
4224,S976712,2019-04-26 09:05:44,A,Y,GB,IN,89.93617408,900.0,1.05,Air,SC2,Y,5.0963
4225,S976714,2019-05-06 16:33:48,A,Y,GB,IN,90.61610236,892.4,0.75,Air,SC3,Y,5.13669
4226,S976736,2019-11-18 21:29:40,A,Y,GB,IN,92.65,1006.0,0.9,Ocean,SC1,Y,13.95602
4227,S976736,2019-11-18 21:29:40,A,Y,GB,IN,92.48194653,1006.0,0.75,Air,SC3,Y,5.35301
4228,S977703,2019-02-26 16:45:04,A,Y,GB,IN,93.15,1000.0,0.9,Ocean,SC1,Y,11.97963
4229,S977703,2019-02-26 16:45:04,A,Y,GB,IN,93.87733272,1000.0,0.75,Air,SC3,Y,5.3419
4230,S977714,2019-05-06 16:38:17,A,Y,GB,IN,90.25,892.5,0.9,Ocean,SC1,Y,21.93252
4231,S977714,2019-05-06 16:38:17,A,Y,GB,IN,90.42668878,892.5,1.05,Air,SC2,Y,5.046530000000001
4232,S977737,2020-01-06 11:45:32,A,Y,GB,IN,94.3,2008.0,1.05,Air,SC2,Y,5.27072
4233,S977737,2020-01-06 11:45:32,A,Y,GB,IN,94.44076632,2008.0,0.75,Air,SC3,Y,5.39109
4234,S978710,2019-04-10 11:23:31,A,Y,GB,IN,89.9,405.0,0.75,Air,SC3,Y,5.103940000000001
4235,S978714,2019-05-06 16:42:02,A,Y,GB,IN,90.25,1247.0,0.9,Ocean,SC1,Y,21.958560000000002
4236,S978714,2019-05-06 16:42:02,A,Y,GB,IN,90.57880969,1247.0,0.75,Air,SC3,Y,5.14942
4237,S978736,2019-11-18 21:54:24,A,Y,GB,IN,92.65,1001.0,0.9,Ocean,SC1,Y,34.12778
4238,S978736,2019-11-18 21:54:24,A,Y,GB,IN,92.55367305,1001.0,0.75,Air,SC3,Y,5.00995
4239,S978738,2020-04-09 11:09:00,A,Y,GB,IN,93.8,805.0,1.05,Air,SC2,Y,5.41528
4240,S978738,2020-04-09 11:09:00,A,Y,GB,IN,93.76035409,805.0,0.75,Air,SC3,Y,5.14838
4241,S979725,2019-07-19 13:30:11,A,Y,GB,IN,85.81,1206.0,0.9,Ocean,SC1,Y,20.62627
4242,S979725,2019-07-19 13:30:11,A,Y,GB,IN,85.55337656,1206.0,1.05,Air,SC2,Y,5.01331
4243,S979736,2019-11-18 21:58:16,A,Y,GB,IN,92.65,999.0,0.9,Ocean,SC1,Y,34.15463
4244,S979736,2019-11-18 21:58:16,A,Y,GB,IN,92.81056394,999.0,0.75,Air,SC3,Y,5.29306
4245,S980735,2019-10-04 04:16:48,A,Y,GB,IN,87.46,100.0,0.9,Ocean,SC1,Y,26.78333
4246,S980736,2019-11-19 07:27:35,A,Y,GB,IN,92.25,150.0,0.9,Ocean,SC1,Y,18.108220000000003
4247,S980736,2019-11-19 07:27:35,A,Y,GB,IN,92.4910681,150.0,1.05,Air,SC2,Y,5.15984
4248,S980738,2020-04-09 12:07:10,A,Y,GB,IN,93.25,110.0,1.05,Air,SC2,Y,5.38889
4249,S981713,2019-05-01 14:14:49,A,Y,GB,IN,90.69272295,235.0,0.75,Air,SC3,Y,5.089580000000001
4250,S981735,2019-10-04 05:52:47,A,Y,GB,IN,87.56,355.0,1.05,Air,SC2,Y,5.37049
4251,S981735,2019-10-04 05:52:47,A,Y,GB,IN,87.78756867,355.0,0.75,Air,SC3,Y,5.05741
4252,S981736,2019-11-19 09:40:28,A,Y,GB,IN,92.06178938,166.0,0.75,Air,SC3,Y,5.40498
4253,S981738,2020-04-09 12:09:28,A,Y,GB,IN,93.8,1005.0,1.05,Air,SC2,Y,5.25868
4254,S982712,2019-04-26 09:21:03,A,Y,GB,IN,89.95,305.0,0.9,Ocean,SC1,Y,18.896179999999998
4255,S982714,2019-05-07 04:44:14,A,Y,GB,IN,90.25,555.0,0.9,Ocean,SC1,Y,6.973839999999999
4256,S982714,2019-05-07 04:44:14,A,Y,GB,IN,90.27550745,555.0,1.05,Air,SC2,Y,5.24086
4257,S982736,2019-11-19 09:42:19,A,Y,GB,IN,92.7,439.0,0.9,Ocean,SC1,Y,19.043870000000002
4258,S983734,2019-09-12 19:42:12,A,Y,GB,IN,87.18895167,585.0,0.75,Air,SC3,Y,5.34213
4259,S983737,2020-01-06 13:50:04,A,Y,GB,IN,94.2,1006.0,0.9,Ocean,SC1,Y,10.76435
4260,S983738,2020-04-09 13:10:14,A,Y,GB,IN,93.97356546,1005.0,0.75,Air,SC3,Y,5.2485
4261,S984729,2019-08-13 11:46:39,A,Y,GB,IN,85.58140368,193.0,0.75,Air,SC3,Y,5.0134300000000005
4262,S984736,2019-11-19 11:14:07,A,Y,GB,IN,92.7,2008.0,0.9,Ocean,SC1,Y,9.68137
4263,S984736,2019-11-19 11:14:07,A,Y,GB,IN,92.51539179,2008.0,0.75,Air,SC3,Y,5.19236
4264,S986728,2019-08-07 10:25:35,A,Y,GB,IN,85.26369831,1000.0,0.75,Air,SC3,Y,5.07488
4265,S986735,2019-10-04 09:30:34,A,Y,GB,IN,86.98030308,500.0,0.75,Air,SC3,Y,5.07523
4266,S987735,2019-10-04 09:42:05,A,Y,GB,IN,87.33463661,1506.0,1.05,Air,SC2,Y,5.2560199999999995
