,Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
8141,JJ57298,Oregon,18634.72656,No,Extended,,2/17/11,,M,0.0,Suburban,Single,139.0,16.0,33.0,0.0,2.0,Corporate Auto,,Offer1,Call Center,1066.63167,SUV,Medsize
8142,FF53048,Arizona,,No,Extended,Master,2/15/11,,F,48744.0,,,,,59.0,0.0,1.0,Personal Auto,Personal L3,Offer1,,412.8,Two-Door Car,Small
8143,HD83496,Arizona,2478.180205,No,Basic,Bachelor,1/8/11,Unemployed,M,0.0,Suburban,Single,71.0,24.0,32.0,0.0,1.0,Corporate Auto,Corporate L3,,Web,511.2,Four-Door Car,Large
8144,DD94148,California,5792.439588,No,Basic,College,2/16/11,Employed,M,29530.0,Urban,Married,74.0,31.0,79.0,0.0,4.0,Personal Auto,Personal L2,Offer2,Web,222.478994,Two-Door Car,Medsize
8145,FM52759,Nevada,5548.031892,Yes,Basic,Bachelor,1/13/11,Employed,M,67798.0,Suburban,Divorced,69.0,1.0,78.0,0.0,9.0,Personal Auto,Personal L3,,Agent,331.2,Four-Door Car,Medsize
8146,OI39918,California,3443.301126,No,Extended,Bachelor,1/31/11,Medical Leave,M,16208.0,Suburban,Married,,22.0,20.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Call Center,446.4,Two-Door Car,Large
8147,PC72443,Oregon,4529.072491,No,Premium,College,2/20/11,Employed,F,94757.0,,Married,,0.0,,0.0,1.0,Personal Auto,,Offer3,Agent,5.453269,Four-Door Car,
8148,OQ15169,Washington,5597.12496,Yes,Extended,High School or Below,1/27/11,Employed,F,37995.0,Suburban,Married,,16.0,50.0,0.0,,Corporate Auto,Corporate L3,Offer1,Branch,667.2,,Medsize
8149,ZO89996,Oregon,2616.613903,Yes,Basic,College,2/25/11,Employed,M,72302.0,Suburban,Divorced,66.0,6.0,27.0,0.0,1.0,,Personal L1,Offer1,Agent,316.8,Two-Door Car,Medsize
8150,OP70207,Oregon,10506.88413,No,Extended,College,2/14/11,Employed,M,37934.0,Urban,Divorced,137.0,2.0,58.0,,8.0,Personal Auto,Personal L3,Offer1,Call Center,385.440163,Sports Car,Medsize
8151,ID39569,Washington,10758.65568,No,Extended,High School or Below,,Retired,M,19382.0,Suburban,Married,94.0,31.0,18.0,,,Personal Auto,Personal L3,Offer4,Agent,,Four-Door Car,Medsize
8152,RJ80405,Arizona,,No,Basic,Bachelor,1/22/11,Employed,M,33191.0,Suburban,Married,70.0,,80.0,0.0,9.0,Personal Auto,Personal L1,Offer3,Branch,,Four-Door Car,Medsize
8153,NT21324,Arizona,2791.880258,No,Basic,College,1/27/11,Employed,M,72389.0,Urban,Married,70.0,3.0,76.0,0.0,1.0,Personal Auto,Personal L1,Offer2,Branch,206.158416,Four-Door Car,Medsize
8154,IY98928,Arizona,5176.157299,No,Basic,,1/25/11,Employed,F,91475.0,Rural,Divorced,64.0,28.0,35.0,0.0,3.0,Personal Auto,Personal L1,Offer1,Agent,73.295606,Four-Door Car,Medsize
8155,XJ81725,California,8166.878898,,Premium,College,1/28/11,Unemployed,M,0.0,Suburban,Single,111.0,2.0,29.0,0.0,3.0,Personal Auto,Personal L2,Offer1,Agent,799.2,Four-Door Car,Medsize
8156,FE62142,Oregon,4267.076892,No,Basic,Bachelor,2/26/11,Employed,F,43682.0,Rural,Married,107.0,12.0,73.0,0.0,1.0,Corporate Auto,Corporate L3,Offer3,Branch,148.003496,SUV,Medsize
8157,ZH55575,California,5217.513287,Yes,Basic,Bachelor,2/17/11,Employed,F,39854.0,Urban,,66.0,6.0,4.0,0.0,7.0,Corporate Auto,Corporate L3,Offer2,Web,261.930545,Two-Door Car,Medsize
8158,WI86229,Oregon,7807.216137,,Extended,Master,1/24/11,Employed,M,52162.0,Urban,Divorced,99.0,1.0,63.0,0.0,,Personal Auto,Personal L2,,Agent,251.152889,Two-Door Car,Large
8159,QR42111,Arizona,5058.927182,No,Extended,High School or Below,2/24/11,Unemployed,F,0.0,Suburban,Married,134.0,32.0,27.0,0.0,1.0,Special Auto,Special L2,Offer1,Branch,643.2,SUV,Small
8160,DN71979,Arizona,7772.579276,,Basic,College,1/15/11,Employed,M,74755.0,Suburban,Divorced,195.0,10.0,10.0,0.0,1.0,,Personal L3,Offer1,Web,1404.0,Luxury Car,
8161,IC22580,California,11533.96706,No,Extended,College,,Employed,M,85339.0,Urban,Married,95.0,6.0,43.0,0.0,2.0,Personal Auto,Personal L1,Offer3,,392.7457,Four-Door Car,Small
8162,MX93069,Oregon,5073.282126,Yes,Extended,Doctor,1/30/11,Employed,M,57709.0,Suburban,Married,125.0,10.0,26.0,0.0,1.0,,Personal L3,Offer2,Branch,600.0,SUV,Medsize
8163,TG37225,California,4636.54647,Yes,Basic,College,1/1/11,Retired,M,,Suburban,Married,66.0,7.0,43.0,1.0,5.0,Personal Auto,Personal L3,Offer2,Agent,316.8,Two-Door Car,Medsize
8164,GY69750,Oregon,5296.838482,No,Basic,Master,1/14/11,Unemployed,M,0.0,Rural,Divorced,73.0,33.0,,,3.0,Personal Auto,Personal L3,Offer1,Branch,152.080908,,Large
8165,KX99703,,6273.911874,Yes,Extended,College,2/16/11,Retired,F,18577.0,Suburban,Divorced,86.0,,76.0,0.0,6.0,Personal Auto,,Offer1,Branch,412.8,Four-Door Car,Medsize
8166,AA35519,Arizona,8002.308333,Yes,Basic,,1/11/11,Unemployed,F,,Suburban,Married,107.0,3.0,65.0,,3.0,Personal Auto,Personal L2,,Agent,513.6,SUV,Medsize
8167,FE99816,Nevada,15563.36944,No,Premium,Bachelor,1/19/11,Unemployed,F,0.0,Suburban,Married,253.0,15.0,40.0,5.0,7.0,Personal Auto,,Offer3,Web,1214.4,Luxury Car,Medsize
8168,,Washington,4723.821588,No,,Bachelor,,Employed,F,21546.0,Suburban,,119.0,20.0,66.0,1.0,1.0,,Corporate L2,Offer3,Agent,625.395925,Two-Door Car,Medsize
8169,CF26052,Arizona,8436.350708,No,Basic,Bachelor,1/16/11,Employed,,49182.0,Rural,Married,70.0,,86.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Web,165.410515,Two-Door Car,Medsize
8170,,California,7153.208425,No,Extended,Bachelor,2/23/11,Employed,F,32238.0,Suburban,Divorced,91.0,15.0,80.0,0.0,4.0,Personal Auto,Personal L3,Offer3,Branch,439.781453,Four-Door Car,Medsize
8171,CE92675,California,6990.691643,No,Basic,,2/21/11,Unemployed,,0.0,Suburban,Single,68.0,24.0,2.0,0.0,2.0,,Personal L1,Offer2,Web,326.4,Four-Door Car,Large
8172,BK47926,California,6375.079233,No,Extended,High School or Below,2/7/11,Employed,M,98118.0,Suburban,Single,83.0,28.0,68.0,3.0,3.0,Personal Auto,Personal L3,Offer2,Branch,398.4,Four-Door Car,Small
8173,BY62906,Arizona,27990.35769,No,,High School or Below,1/24/11,Employed,M,22971.0,Suburban,Married,,24.0,8.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Web,562.021558,SUV,Medsize
8174,UY95661,California,4971.727892,No,Basic,Master,2/26/11,Employed,M,49161.0,Urban,Married,63.0,16.0,41.0,2.0,3.0,Personal Auto,Personal L2,Offer3,Branch,171.746945,Two-Door Car,Medsize
8175,,Nevada,7611.949286,No,Extended,Bachelor,2/25/11,Employed,M,90252.0,Rural,Married,95.0,1.0,77.0,0.0,7.0,Corporate Auto,Corporate L2,Offer2,Web,122.924197,Four-Door Car,Medsize
8176,,Arizona,2422.194555,No,Basic,Doctor,1/16/11,Employed,,25036.0,Suburban,Married,,11.0,30.0,1.0,1.0,Corporate Auto,,Offer2,Agent,292.8,Four-Door Car,Large
8177,BV25135,California,4647.423581,No,Extended,Bachelor,2/11/11,Employed,M,28314.0,Suburban,Single,121.0,,37.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,580.8,SUV,Medsize
8178,,Washington,7765.228166,No,Extended,Bachelor,1/27/11,,F,56337.0,Suburban,Married,97.0,26.0,25.0,0.0,3.0,Personal Auto,Personal L2,Offer4,Web,465.6,Four-Door Car,Medsize
8179,AY30324,Oregon,6189.443994,No,Extended,Bachelor,1/6/11,Employed,F,99074.0,Urban,Married,77.0,4.0,40.0,1.0,9.0,Special Auto,Special L2,Offer4,Call Center,208.38907,Two-Door Car,
8180,XE17270,California,3520.696547,No,Extended,High School or Below,,Employed,M,31708.0,Suburban,Single,94.0,3.0,43.0,1.0,1.0,Personal Auto,Personal L1,Offer1,Agent,,Two-Door Car,Medsize
8181,LS46182,Nevada,2678.457672,,,Bachelor,2/11/11,,M,0.0,Suburban,,83.0,3.0,85.0,,1.0,Personal Auto,Personal L2,,,,,Medsize
8182,LH33181,Arizona,6274.564531,No,Basic,Bachelor,1/10/11,Unemployed,M,0.0,Suburban,Single,,,39.0,1.0,2.0,Personal Auto,Personal L3,Offer1,Agent,,,Large
8183,AT84725,Washington,4650.063763,,Basic,College,1/10/11,Retired,M,28215.0,,Single,65.0,,26.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize
8184,TP33286,Washington,12010.93726,No,Premium,High School or Below,2/5/11,,M,0.0,Suburban,Single,119.0,3.0,24.0,0.0,2.0,Corporate Auto,Corporate L2,Offer2,Agent,856.8,,Medsize
8185,YB79192,California,10193.77423,No,Extended,Bachelor,1/15/11,Employed,F,21119.0,Suburban,Married,128.0,1.0,79.0,0.0,4.0,Personal Auto,Personal L2,Offer1,Branch,614.4,SUV,
8186,SC43870,California,15862.17507,No,Basic,,1/29/11,Unemployed,M,0.0,Suburban,Single,66.0,14.0,16.0,,2.0,Corporate Auto,Corporate L3,Offer1,Web,,Four-Door Car,
8187,OO72857,Oregon,17254.03699,No,Basic,Bachelor,1/14/11,Unemployed,,0.0,Suburban,,69.0,33.0,49.0,1.0,2.0,,Personal L1,Offer1,Agent,331.2,Four-Door Car,Medsize
8188,MO38559,Arizona,5294.230247,No,Basic,Doctor,2/3/11,Unemployed,F,0.0,Rural,Married,70.0,9.0,19.0,0.0,3.0,,,Offer2,Call Center,20.521312,Four-Door Car,Medsize
8189,RL65736,Oregon,6274.447705,No,Extended,High School or Below,2/14/11,Medical Leave,F,13662.0,Suburban,Single,85.0,29.0,37.0,0.0,3.0,Personal Auto,Personal L1,Offer1,Agent,408.0,Four-Door Car,Small
8190,ID30085,Arizona,8007.399376,Yes,Basic,High School or Below,1/2/11,Unemployed,F,0.0,,Divorced,112.0,12.0,,0.0,,Personal Auto,Personal L2,,Web,537.6,Sports Car,
8191,CO68055,Oregon,30966.31981,No,Basic,,1/1/11,Unemployed,M,0.0,Suburban,Married,109.0,18.0,2.0,0.0,2.0,Personal Auto,,Offer3,,,SUV,Small
8192,NX37589,Washington,,No,Basic,Bachelor,,Employed,F,79251.0,,Married,67.0,10.0,,1.0,1.0,Personal Auto,Personal L3,Offer2,,321.6,Four-Door Car,Medsize
8193,BX88206,Nevada,18572.01022,No,Basic,High School or Below,2/16/11,Employed,F,51294.0,Rural,Married,116.0,19.0,,0.0,2.0,Corporate Auto,Corporate L3,Offer2,Web,113.237624,SUV,Medsize
8194,AA30683,California,6595.101921,No,,Bachelor,1/15/11,Unemployed,M,0.0,Suburban,Single,105.0,,38.0,2.0,,Personal Auto,Personal L3,Offer1,Web,,Four-Door Car,Medsize
8195,BD13927,California,2243.473907,No,Basic,High School or Below,1/10/11,,F,0.0,Suburban,Single,62.0,34.0,71.0,0.0,1.0,Personal Auto,Personal L2,Offer3,Branch,675.468453,Two-Door Car,Small
8196,,California,7423.929008,No,Basic,College,2/22/11,Unemployed,F,0.0,,Single,107.0,,27.0,0.0,9.0,Personal Auto,Personal L2,Offer1,Branch,513.6,SUV,Medsize
8197,WK52692,Oregon,4627.090729,,Extended,College,1/16/11,Medical Leave,F,29124.0,Suburban,Married,129.0,15.0,41.0,4.0,1.0,Personal Auto,Personal L2,Offer1,Call Center,619.2,SUV,Medsize
8198,OG67387,,4413.255399,No,Basic,College,2/12/11,Unemployed,,0.0,Suburban,Single,,,33.0,0.0,3.0,,Personal L3,Offer2,Call Center,312.0,Four-Door Car,Medsize
8199,XR99310,California,,No,Extended,College,1/15/11,Employed,M,97266.0,Suburban,Married,79.0,29.0,84.0,0.0,1.0,Special Auto,Special L3,Offer2,Agent,546.052144,Two-Door Car,Medsize
8200,GU84478,Oregon,4908.124429,No,Basic,High School or Below,1/17/11,Employed,M,48207.0,Urban,Married,63.0,28.0,85.0,2.0,8.0,,Personal L1,Offer3,Branch,164.974886,Four-Door Car,Medsize
8201,,,7850.590399,No,Basic,College,2/15/11,Unemployed,F,0.0,Suburban,Married,,5.0,78.0,,2.0,Corporate Auto,,Offer4,Web,331.2,Four-Door Car,Medsize
8202,WN67367,California,3210.417377,,Extended,,1/18/11,Unemployed,F,0.0,Urban,Divorced,88.0,3.0,8.0,0.0,,Personal Auto,Personal L3,Offer1,Web,,Four-Door Car,Large
8203,,Arizona,5387.40977,No,Basic,Bachelor,1/17/11,Employed,M,97316.0,Urban,Married,67.0,13.0,18.0,0.0,7.0,Personal Auto,Personal L3,Offer2,Branch,309.076476,Two-Door Car,Large
8204,AU77281,Oregon,2472.469209,Yes,Basic,College,1/20/11,Employed,F,63860.0,Urban,Married,62.0,26.0,81.0,0.0,1.0,,,Offer2,Agent,208.598246,Four-Door Car,
8205,DN46994,California,,No,Basic,Bachelor,2/28/11,Employed,F,72633.0,Rural,Married,67.0,28.0,91.0,0.0,8.0,Personal Auto,,Offer1,,155.761761,Four-Door Car,Medsize
8206,OW97322,,31410.92822,No,Premium,Bachelor,2/10/11,Employed,M,28013.0,Suburban,Married,266.0,25.0,30.0,0.0,2.0,Personal Auto,,Offer2,Branch,1276.8,Luxury Car,Small
8207,ZC97171,Arizona,7627.431532,No,Extended,High School or Below,2/15/11,Employed,F,60479.0,Rural,,96.0,1.0,44.0,0.0,3.0,Personal Auto,Personal L3,Offer3,Call Center,85.155359,,Medsize
8208,NG69817,California,7540.390159,No,Basic,Bachelor,,Unemployed,F,0.0,Suburban,,68.0,24.0,42.0,0.0,2.0,Personal Auto,Personal L1,,Branch,519.757811,Two-Door Car,Small
8209,,California,2617.704041,No,Basic,College,,Medical Leave,M,14151.0,Suburban,Single,72.0,5.0,41.0,,1.0,Personal Auto,Personal L2,Offer2,Branch,345.6,Four-Door Car,Medsize
8210,AE93522,Washington,7212.143863,No,Basic,Bachelor,1/23/11,Employed,M,75891.0,Rural,Single,61.0,1.0,5.0,,2.0,Corporate Auto,Corporate L2,Offer2,Branch,61.285525,Two-Door Car,Medsize
8211,LP15901,Nevada,6671.766636,No,Basic,Bachelor,1/4/11,Unemployed,M,0.0,Suburban,Single,183.0,5.0,81.0,0.0,1.0,Personal Auto,,Offer1,,,Luxury SUV,Small
8212,FB95495,California,5677.642084,No,Basic,College,1/12/11,Employed,M,53078.0,Suburban,Single,73.0,1.0,10.0,0.0,5.0,Personal Auto,Personal L3,Offer1,Branch,764.221884,Four-Door Car,Medsize
8213,PE59735,Oregon,,No,Extended,High School or Below,2/15/11,Disabled,F,20031.0,Rural,Married,86.0,4.0,83.0,0.0,2.0,Personal Auto,,Offer1,,109.69048,Four-Door Car,Medsize
8214,WR73970,Arizona,2960.567044,No,Basic,Bachelor,2/20/11,Employed,M,92070.0,Suburban,Married,74.0,16.0,1.0,0.0,1.0,Corporate Auto,Corporate L2,Offer3,,368.669336,Four-Door Car,Medsize
8215,JD15492,Oregon,2446.681538,No,Basic,High School or Below,1/4/11,Employed,,,Urban,Married,61.0,8.0,68.0,0.0,1.0,Personal Auto,Personal L2,Offer3,Call Center,226.731454,Four-Door Car,
8216,OF46381,California,7659.71722,No,Basic,High School or Below,2/6/11,Unemployed,M,0.0,Suburban,,73.0,22.0,93.0,,2.0,Personal Auto,Personal L2,Offer1,Agent,525.6,Two-Door Car,
8217,GP85044,Arizona,4533.733641,No,Basic,Bachelor,2/12/11,Employed,M,91967.0,Rural,Married,,4.0,74.0,0.0,1.0,Special Auto,Special L1,Offer1,Agent,156.736745,,Medsize
8218,OO64005,Oregon,2355.281389,No,,Bachelor,2/13/11,Unemployed,F,0.0,Suburban,Married,63.0,20.0,5.0,0.0,1.0,Personal Auto,,Offer1,,302.4,Four-Door Car,Small
8219,VB42222,Nevada,14316.84569,No,Premium,,1/7/11,,F,97379.0,Urban,Divorced,119.0,10.0,62.0,0.0,2.0,Personal Auto,Personal L1,Offer1,Web,354.764801,,
8220,,Arizona,10179.71704,Yes,Premium,Bachelor,1/5/11,Retired,F,14290.0,Suburban,Married,271.0,20.0,40.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,,Luxury SUV,Medsize
8221,KH12081,,8129.511,No,Basic,High School or Below,2/26/11,Unemployed,,0.0,Suburban,Divorced,119.0,3.0,,1.0,8.0,Personal Auto,Personal L3,Offer2,Branch,729.405742,SUV,Large
8222,WV64743,Washington,13272.22792,No,Basic,High School or Below,2/10/11,Unemployed,M,0.0,Suburban,Single,194.0,31.0,11.0,0.0,4.0,Personal Auto,Personal L3,Offer3,Call Center,1396.8,Luxury Car,Medsize
8223,ZT58755,Oregon,17817.46464,No,Basic,High School or Below,2/11/11,Unemployed,F,0.0,,Married,68.0,4.0,71.0,0.0,2.0,,Personal L3,Offer1,Agent,256.916302,,Medsize
8224,WX52894,Nevada,25002.01883,No,Basic,,1/10/11,Employed,M,21927.0,Rural,Married,,32.0,40.0,0.0,2.0,Personal Auto,Personal L2,Offer2,Call Center,128.624785,Four-Door Car,Medsize
8225,EO51920,Oregon,19955.25713,No,Extended,High School or Below,1/31/11,Employed,F,69096.0,Rural,Married,99.0,24.0,32.0,0.0,2.0,Corporate Auto,Corporate L3,Offer1,Agent,64.669515,Four-Door Car,Medsize
8226,AQ34238,Oregon,4606.26977,No,Basic,Bachelor,2/27/11,Unemployed,M,0.0,Suburban,Single,72.0,8.0,14.0,2.0,8.0,Corporate Auto,Corporate L1,Offer1,Call Center,,Four-Door Car,Medsize
8227,EI10204,Oregon,15114.40241,Yes,Basic,High School or Below,,Medical Leave,F,28513.0,Suburban,Married,100.0,4.0,22.0,1.0,2.0,Personal Auto,Personal L2,Offer2,Call Center,480.0,SUV,
8228,GY23881,Oregon,4782.349875,,Basic,High School or Below,2/28/11,Employed,M,81687.0,Suburban,Single,61.0,7.0,77.0,0.0,6.0,Personal Auto,,Offer2,,292.8,Four-Door Car,Medsize
8229,FL59259,Nevada,6317.373557,,Extended,High School or Below,2/2/11,Medical Leave,F,13792.0,Suburban,Divorced,87.0,2.0,3.0,2.0,3.0,Personal Auto,Personal L3,Offer1,Web,620.19254,Four-Door Car,Medsize
8230,RN45606,,16224.54182,No,Extended,High School or Below,2/13/11,,F,32184.0,Rural,Married,136.0,14.0,91.0,1.0,2.0,Personal Auto,Personal L2,Offer1,Branch,266.146673,SUV,
8231,OJ64812,Washington,9585.501257,No,Extended,Bachelor,,Employed,M,26432.0,Suburban,Single,,19.0,89.0,,2.0,Personal Auto,Personal L3,Offer1,,422.4,Four-Door Car,
8232,AK11669,Arizona,10130.93442,No,Extended,Doctor,1/17/11,Employed,F,59232.0,Suburban,Divorced,85.0,6.0,75.0,0.0,2.0,Corporate Auto,Corporate L3,,Branch,408.0,Two-Door Car,
8233,EM53324,Oregon,7343.52792,No,,College,,Unemployed,F,0.0,Suburban,Single,,26.0,12.0,3.0,2.0,Personal Auto,Personal L3,Offer1,Branch,345.6,Four-Door Car,Medsize
8234,JE99638,Arizona,7699.632103,No,Basic,Bachelor,2/3/11,Medical Leave,M,23577.0,Rural,Married,68.0,1.0,67.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Agent,91.815153,Four-Door Car,Medsize
8235,LR69185,Nevada,5739.823806,No,,College,1/14/11,Unemployed,,0.0,Suburban,Single,80.0,27.0,88.0,0.0,3.0,,Personal L2,,Agent,848.201438,Four-Door Car,Medsize
8236,AS55478,Oregon,3874.86854,No,Extended,Bachelor,2/23/11,Employed,M,,Suburban,Married,98.0,23.0,13.0,0.0,1.0,Corporate Auto,Corporate L3,Offer4,Call Center,541.229321,,Small
8237,OB52091,Washington,8112.323843,,Basic,Bachelor,2/9/11,Employed,M,87403.0,Suburban,Divorced,68.0,1.0,63.0,0.0,2.0,Personal Auto,Personal L1,,,456.290338,,Medsize
8238,AM28777,Oregon,,No,Basic,College,1/4/11,Employed,F,51455.0,Rural,Married,67.0,16.0,85.0,0.0,1.0,Personal Auto,Personal L1,Offer2,Agent,11.046789,Four-Door Car,Medsize
8239,AQ70385,Oregon,5686.961001,,Basic,High School or Below,,Employed,M,30242.0,Rural,Married,72.0,30.0,,0.0,3.0,Personal Auto,Personal L3,Offer2,Branch,48.288036,Four-Door Car,Medsize
8240,FL22732,Oregon,7381.623005,No,Basic,Bachelor,2/14/11,Employed,M,,Urban,Married,62.0,,79.0,0.0,2.0,Personal Auto,Personal L2,Offer4,Agent,157.174836,Four-Door Car,Medsize
8241,JD75068,Oregon,2724.262292,No,Basic,College,,Unemployed,F,0.0,,,70.0,21.0,70.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Agent,405.384524,Four-Door Car,Medsize
8242,MM70762,Arizona,9075.768214,Yes,Basic,Master,1/26/11,Employed,M,,,Single,116.0,8.0,23.0,0.0,8.0,Personal Auto,Personal L1,Offer1,Agent,158.077504,,Medsize
8243,JT46803,Oregon,2756.543334,No,Basic,Bachelor,1/9/11,,F,42336.0,Rural,Single,69.0,,56.0,0.0,1.0,Personal Auto,Personal L2,Offer3,Web,25.605349,Four-Door Car,Medsize
8244,VO25938,Oregon,8382.478392,Yes,Basic,Bachelor,1/27/11,Employed,M,25998.0,Suburban,Married,71.0,16.0,38.0,0.0,2.0,Personal Auto,Personal L1,Offer2,Call Center,791.878042,Four-Door Car,Medsize
8245,FP31685,Oregon,7868.0982,No,Basic,Bachelor,2/5/11,Employed,F,24887.0,Suburban,Single,68.0,33.0,6.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Agent,326.4,Four-Door Car,Medsize
8246,LP69867,Oregon,2851.645994,No,Extended,High School or Below,1/12/11,Unemployed,M,0.0,Suburban,Single,82.0,15.0,82.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,590.4,Four-Door Car,Medsize
8247,BX88330,Washington,7615.369665,No,Basic,College,1/19/11,Employed,F,90918.0,Urban,Single,64.0,22.0,19.0,0.0,2.0,Personal Auto,Personal L2,Offer3,Agent,163.411884,,Medsize
8248,QQ86648,Oregon,5658.531248,No,Basic,High School or Below,1/20/11,,,78834.0,Suburban,Married,72.0,14.0,20.0,2.0,8.0,Personal Auto,Personal L1,Offer2,Call Center,345.6,Two-Door Car,
8249,VE80757,Oregon,4307.464888,No,Basic,Bachelor,1/22/11,Unemployed,M,,Suburban,Single,62.0,,14.0,0.0,3.0,Personal Auto,Personal L1,,Branch,434.26667,Two-Door Car,Medsize
8250,BE69929,Arizona,4820.704584,No,Basic,College,2/1/11,Employed,F,27872.0,Urban,Married,61.0,19.0,,,3.0,Personal Auto,Personal L3,Offer2,Branch,186.857059,Two-Door Car,Medsize
8251,,Arizona,8754.16043,No,Premium,College,2/18/11,Employed,M,,Rural,Married,,30.0,91.0,1.0,3.0,Personal Auto,Personal L3,Offer2,Agent,82.211282,Four-Door Car,Medsize
8252,HW27766,Arizona,7259.328982,,Extended,College,2/6/11,Medical Leave,,16367.0,Suburban,Married,94.0,2.0,99.0,0.0,9.0,Personal Auto,Personal L3,Offer1,Branch,515.569363,Four-Door Car,Medsize
8253,BC90645,California,2675.029491,No,Basic,Master,2/1/11,Employed,F,55479.0,Rural,Single,68.0,5.0,7.0,1.0,1.0,,Personal L2,Offer2,Branch,117.964245,Four-Door Car,Medsize
8254,GC36679,Oregon,3305.129877,No,Extended,High School or Below,1/25/11,,M,40778.0,Suburban,Single,,1.0,59.0,0.0,,,Personal L3,Offer2,Web,412.8,Four-Door Car,Medsize
8255,VI74176,Arizona,,No,Extended,High School or Below,2/22/11,Unemployed,M,0.0,Suburban,Single,137.0,22.0,,3.0,6.0,Personal Auto,Personal L1,Offer2,Agent,1532.080871,SUV,Medsize
8256,BX24569,,3567.503755,Yes,,Bachelor,1/7/11,Unemployed,M,,Suburban,Married,102.0,28.0,11.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,,SUV,Medsize
8257,DR32525,Arizona,23747.46699,No,Extended,College,2/25/11,Unemployed,M,0.0,Suburban,Single,96.0,29.0,22.0,4.0,2.0,Personal Auto,Personal L3,Offer3,Agent,460.8,Four-Door Car,Medsize
8258,CP76842,Nevada,3352.87052,No,Extended,College,,Employed,F,95438.0,Rural,Married,83.0,25.0,76.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Call Center,99.223092,Two-Door Car,Medsize
8259,IH20118,Oregon,5169.49937,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,12430.0,Suburban,,73.0,22.0,13.0,0.0,4.0,Personal Auto,Personal L3,Offer2,Call Center,350.4,Four-Door Car,Medsize
8260,,California,8564.768226,Yes,Basic,High School or Below,2/17/11,Employed,M,95697.0,Rural,Married,107.0,29.0,29.0,,9.0,Personal Auto,Personal L3,Offer2,Agent,178.006524,Sports Car,Medsize
8261,DN67273,,8028.484649,No,Basic,High School or Below,1/8/11,Unemployed,F,0.0,Suburban,Single,74.0,26.0,84.0,0.0,,Personal Auto,Personal L3,Offer1,Agent,532.8,Two-Door Car,Small
8262,ZZ20738,California,9000.439546,No,,High School or Below,1/28/11,Employed,F,28108.0,Suburban,,114.0,6.0,27.0,0.0,3.0,Personal Auto,Personal L2,Offer4,Agent,547.2,Sports Car,Medsize
8263,AS18084,California,11638.89947,Yes,Basic,,1/26/11,Medical Leave,F,25370.0,Suburban,Married,102.0,10.0,77.0,0.0,,Personal Auto,Personal L2,Offer1,Branch,489.6,Sports Car,Large
8264,,California,7376.795372,No,,Bachelor,2/22/11,Unemployed,M,0.0,Suburban,Single,105.0,31.0,85.0,0.0,5.0,Corporate Auto,Corporate L1,Offer2,Agent,756.0,SUV,Medsize
8265,LL73047,California,7892.088107,,Basic,High School or Below,1/26/11,Disabled,F,28672.0,Suburban,,71.0,14.0,34.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Branch,340.8,Four-Door Car,
8266,CG15505,California,19160.98994,,Extended,Master,2/20/11,Employed,F,22705.0,Suburban,Divorced,239.0,19.0,59.0,0.0,7.0,Personal Auto,Personal L3,Offer2,Agent,1294.700423,Luxury SUV,Medsize
8267,ZZ22047,Washington,5548.031892,Yes,Basic,Bachelor,1/13/11,Employed,M,67798.0,,Divorced,69.0,1.0,78.0,0.0,9.0,Corporate Auto,Corporate L3,Offer1,Agent,331.2,Four-Door Car,Medsize
