,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
2265,CO,156.0,408,No,No,0,150.5,106,25.59,152.9,112.0,13.0,215.9,86,,3.5,3,0.95,1.0,False
2266,WV,62.0,415,No,No,0,189.5,122,32.22,103.8,95.0,8.82,180.6,106,8.13,10.8,5,2.92,2.0,False
2267,ME,52.0,510,No,No,0,129.3,80,,142.7,,12.13,258.3,89,11.62,12.3,4,3.32,3.0,False
2268,NH,146.0,510,No,No,0,115.6,77,19.65,213.6,100.0,18.16,218.4,72,9.83,10.7,6,2.89,1.0,False
2269,RI,,415,No,Yes,23,221.9,114,37.72,254.7,,21.65,250.5,117,11.27,7.2,5,1.94,2.0,False
2270,WI,90.0,408,No,No,0,61.3,91,,194.4,94.0,16.52,143.1,80,6.44,11.4,9,3.08,1.0,False
2271,NM,147.0,408,Yes,No,0,183.8,113,31.25,164.7,110.0,14.0,111.0,87,5.0,10.1,4,2.73,1.0,False
2272,WY,159.0,415,No,No,0,167.4,68,28.46,143.8,74.0,12.22,140.1,111,,10.3,3,2.78,0.0,True
2273,IL,74.0,510,No,Yes,27,154.1,122,26.2,195.3,150.0,16.6,276.7,86,12.45,13.2,2,3.56,4.0,False
2274,MI,87.0,415,No,No,0,198.3,80,,187.0,89.0,15.9,133.5,96,6.01,16.6,4,4.48,2.0,False
2275,VA,99.0,510,No,No,0,128.3,78,21.81,215.3,120.0,18.3,143.7,140,6.47,14.3,9,3.86,2.0,False
2276,SD,131.0,510,No,No,0,187.9,110,31.94,200.5,101.0,17.04,202.6,125,9.12,10.2,11,2.75,2.0,False
2277,AL,89.0,510,No,No,0,129.2,71,21.96,214.1,68.0,18.2,214.9,100,9.67,10.3,4,2.78,5.0,True
2278,MS,123.0,415,Yes,No,0,125.5,106,21.34,128.9,96.0,10.96,251.9,129,11.34,6.3,6,1.7,4.0,True
2279,MS,130.0,510,No,Yes,26,257.2,108,43.72,224.3,122.0,19.07,204.0,118,9.18,12.6,4,3.4,1.0,False
2280,HI,99.0,415,No,No,0,124.6,90,21.18,146.4,70.0,12.44,169.4,95,,10.5,6,2.84,1.0,False
2281,WV,36.0,408,No,No,0,175.1,144,29.77,216.9,69.0,18.44,243.7,146,10.97,9.9,3,2.67,1.0,False
2282,WV,87.0,415,No,No,0,124.3,91,21.13,173.4,105.0,14.74,256.3,109,11.53,7.5,5,2.03,3.0,False
2283,WV,139.0,415,No,No,0,271.6,130,46.17,156.0,131.0,13.26,136.3,108,6.13,11.6,9,3.13,2.0,False
2284,IN,189.0,510,No,No,0,219.9,80,37.38,143.3,,12.18,130.6,69,5.88,11.7,7,3.16,1.0,False
2285,NM,96.0,415,No,Yes,33,183.3,115,31.16,201.4,87.0,17.12,177.4,84,7.98,10.4,15,2.81,3.0,False
2286,DE,112.0,408,No,No,0,101.1,119,17.19,214.4,67.0,18.22,179.5,112,8.08,10.3,5,2.78,2.0,False
2287,NJ,108.0,415,No,Yes,41,171.6,110,29.17,136.1,78.0,11.57,183.4,103,,10.8,7,2.92,0.0,False
2288,RI,121.0,510,No,Yes,20,211.9,110,36.02,215.1,120.0,18.28,238.5,107,10.73,9.4,2,2.54,0.0,False
2289,SD,116.0,415,No,No,0,63.7,101,10.83,195.8,95.0,16.64,210.1,87,9.45,10.0,6,2.7,1.0,False
2290,NH,161.0,415,No,No,0,173.4,100,29.48,213.7,74.0,18.16,141.5,69,6.37,11.5,4,3.11,1.0,False
2291,AL,19.0,415,Yes,No,0,237.7,98,40.41,207.1,,17.6,182.2,95,,4.5,4,1.22,0.0,False
2292,ID,119.0,415,Yes,Yes,32,173.0,101,29.41,209.4,93.0,17.8,231.1,91,10.4,12.2,4,3.29,0.0,False
2293,MD,125.0,415,No,No,0,224.9,102,38.23,143.8,87.0,12.22,198.9,105,8.95,8.0,2,2.16,0.0,False
2294,IN,156.0,510,No,No,0,237.7,122,40.41,181.5,91.0,15.43,185.7,151,8.36,7.7,4,2.08,1.0,False
2295,WY,109.0,415,No,No,0,137.0,128,23.29,217.0,,18.45,182.1,86,8.19,10.0,5,2.7,2.0,False
2296,NH,95.0,510,No,No,0,142.5,109,24.23,176.1,107.0,14.97,189.6,88,8.53,8.2,3,2.21,2.0,False
2297,MN,90.0,408,No,No,0,142.4,126,24.21,126.2,118.0,10.73,274.2,71,12.34,4.6,4,1.24,1.0,False
2298,MA,105.0,415,No,Yes,21,147.0,112,24.99,197.3,43.0,16.77,267.4,93,12.03,8.7,3,2.35,2.0,False
2299,NH,101.0,510,No,No,0,220.3,124,37.45,188.6,101.0,16.03,278.4,98,12.53,10.6,4,2.86,1.0,False
2300,MN,95.0,415,No,No,0,149.2,96,,260.7,116.0,22.16,201.0,120,9.05,8.1,2,2.19,1.0,False
2301,IA,123.0,415,No,No,0,204.4,88,34.75,137.5,111.0,11.69,226.0,100,10.17,10.0,4,2.7,0.0,False
2302,AL,141.0,510,No,Yes,28,308.0,123,52.36,247.8,128.0,21.06,152.9,103,,7.4,3,2.0,1.0,False
2303,CA,75.0,415,No,Yes,19,210.3,90,35.75,241.8,87.0,20.55,215.7,102,9.71,13.1,3,3.54,4.0,False
2304,MA,,408,No,Yes,24,58.9,125,10.01,305.5,90.0,25.97,158.9,73,7.15,12.1,6,3.27,0.0,False
2305,FL,,415,No,No,0,228.9,102,38.91,160.7,136.0,13.66,203.1,109,9.14,12.5,2,3.38,0.0,False
2306,NH,97.0,408,No,Yes,32,90.0,87,15.3,276.3,113.0,23.49,185.2,107,8.33,8.6,6,2.32,2.0,True
2307,IN,115.0,408,No,No,0,146.7,128,24.94,106.2,74.0,9.03,197.7,104,8.9,11.1,4,3.0,2.0,False
2308,MA,17.0,415,Yes,No,0,162.8,118,27.68,229.6,91.0,19.52,332.7,94,14.97,13.6,3,3.67,0.0,True
2309,NH,105.0,415,No,Yes,20,186.9,114,31.77,256.3,91.0,21.79,334.7,104,15.06,8.9,2,2.4,1.0,False
2310,TX,,415,No,No,0,86.1,100,14.64,259.8,113.0,22.08,148.0,79,,9.1,9,2.46,2.0,False
2311,NC,125.0,408,No,No,0,212.3,89,,215.4,127.0,18.31,186.8,73,8.41,11.3,2,3.05,2.0,False
2312,CT,124.0,415,No,No,0,151.0,98,25.67,120.6,,10.25,152.8,81,6.88,9.2,2,2.48,2.0,False
2313,LA,123.0,510,No,Yes,32,212.3,77,36.09,251.5,78.0,21.38,208.7,85,9.39,6.6,2,1.78,3.0,False
2314,NV,124.0,415,No,No,0,234.4,61,,179.3,111.0,15.24,285.5,117,12.85,10.4,6,2.81,3.0,False
2315,WV,133.0,510,No,No,0,176.8,92,,187.5,97.0,15.94,196.8,88,8.86,6.5,3,1.76,2.0,False
2316,SC,1.0,415,No,Yes,26,146.6,68,24.92,172.8,67.0,14.69,173.8,113,7.82,10.0,2,2.7,1.0,False
2317,KS,107.0,415,No,No,0,260.5,108,44.29,102.4,110.0,8.7,129.7,148,5.84,9.8,5,2.65,1.0,False
2318,NY,91.0,415,No,Yes,20,146.1,98,24.84,277.4,104.0,23.58,137.7,100,6.2,6.2,3,1.67,,False
2319,MI,178.0,408,Yes,No,0,124.5,134,21.17,141.2,78.0,12.0,268.2,113,12.07,11.4,2,3.08,2.0,True
2320,MA,123.0,415,No,No,0,209.4,49,35.6,237.4,117.0,20.18,239.2,98,10.76,9.8,11,2.65,1.0,False
2321,UT,170.0,415,No,No,0,285.7,44,,167.5,144.0,14.24,260.0,97,11.7,8.7,4,2.35,1.0,True
2322,HI,135.0,415,No,No,0,190.9,44,32.45,161.4,109.0,13.72,231.9,100,10.44,8.4,2,2.27,1.0,False
2323,OR,,415,No,Yes,50,208.8,130,35.5,132.9,104.0,11.3,136.7,107,6.15,11.1,4,3.0,2.0,False
2324,CT,93.0,415,No,No,0,271.1,101,46.09,237.4,133.0,20.18,145.4,103,6.54,8.4,6,2.27,1.0,True
2325,AZ,138.0,415,No,No,0,240.8,104,40.94,144.5,92.0,12.28,125.7,98,5.66,11.6,1,3.13,0.0,False
2326,OR,159.0,510,No,No,0,114.8,98,19.52,192.6,101.0,16.37,259.0,108,11.66,12.2,5,3.29,0.0,False
2327,DE,103.0,415,No,Yes,34,138.8,80,23.6,142.0,108.0,12.07,183.8,77,8.27,11.8,7,3.19,1.0,False
2328,MA,150.0,408,No,Yes,27,209.8,112,35.67,155.0,80.0,13.18,251.5,111,11.32,7.2,6,1.94,0.0,False
2329,CT,37.0,408,No,No,0,134.9,98,22.93,248.4,,21.11,236.2,113,10.63,14.7,2,3.97,3.0,False
2330,AR,33.0,415,Yes,No,0,164.0,99,27.88,153.1,102.0,13.01,123.8,104,5.57,6.4,4,1.73,0.0,False
2331,SD,55.0,415,No,No,0,245.5,130,41.74,192.7,54.0,16.38,141.7,83,6.38,9.1,4,2.46,1.0,False
2332,CT,107.0,408,No,No,0,90.7,90,15.42,207.5,109.0,17.64,169.4,96,7.62,5.6,5,1.51,,False
2333,MS,78.0,408,No,No,0,108.6,108,18.46,209.9,126.0,17.84,222.6,117,10.02,7.9,5,2.13,1.0,True
2334,MT,,408,No,Yes,17,89.8,88,15.27,233.2,75.0,19.82,165.7,116,7.46,9.3,7,2.51,,True
2335,AK,61.0,415,No,Yes,15,252.4,106,42.91,187.8,69.0,15.96,259.6,137,11.68,10.0,3,2.7,2.0,False
2336,DE,97.0,415,No,Yes,32,183.4,94,31.18,269.1,120.0,22.87,203.5,38,9.16,6.7,4,1.81,,False
2337,OH,136.0,408,Yes,No,0,183.4,103,31.18,141.9,113.0,12.06,200.4,122,9.02,10.4,9,2.81,2.0,False
2338,MN,135.0,408,No,No,0,155.2,100,26.38,135.9,84.0,11.55,184.6,82,8.31,3.8,9,1.03,3.0,False
2339,CA,87.0,415,No,Yes,19,165.8,122,28.19,186.9,89.0,15.89,249.7,78,11.24,0.0,0,0.0,1.0,False
2340,NV,148.0,415,No,No,0,279.3,104,47.48,201.6,87.0,17.14,280.8,99,12.64,7.9,2,2.13,2.0,True
2341,SC,99.0,415,No,No,0,174.1,102,29.6,99.1,118.0,8.42,211.6,126,9.52,7.7,2,2.08,2.0,False
2342,WV,,415,No,No,0,175.7,78,29.87,184.6,96.0,15.69,156.9,92,7.06,9.1,2,2.46,2.0,False
2343,NM,127.0,415,Yes,No,0,256.5,87,43.61,222.1,101.0,18.88,156.7,122,,13.0,3,3.51,1.0,False
2344,WY,151.0,415,No,No,0,170.2,89,28.93,187.5,83.0,15.94,119.5,100,5.38,4.3,3,1.16,0.0,False
2345,CA,185.0,408,No,No,0,139.6,92,23.73,250.2,115.0,21.27,158.1,79,7.11,10.8,4,2.92,1.0,False
2346,WY,58.0,510,No,No,0,210.1,126,35.72,248.9,,21.16,158.6,88,7.14,14.4,2,3.89,4.0,False
2347,MA,58.0,408,No,No,0,174.4,112,29.65,265.8,122.0,22.59,182.4,87,8.21,0.0,0,0.0,4.0,False
2348,UT,108.0,415,No,No,0,210.6,117,35.8,164.2,103.0,13.96,201.4,68,9.06,9.4,5,2.54,0.0,False
2349,MN,,510,No,No,0,121.5,88,20.66,253.0,124.0,21.51,195.7,120,8.81,10.7,4,2.89,1.0,False
2350,NE,80.0,415,No,No,0,127.8,67,21.73,181.6,112.0,15.44,197.3,63,,15.9,2,4.29,2.0,False
2351,KY,110.0,510,No,No,0,99.4,62,,275.0,86.0,23.38,212.1,94,9.54,16.7,3,4.51,2.0,False
2352,NY,168.0,408,No,No,0,163.4,134,27.78,240.1,87.0,20.41,164.0,147,7.38,11.6,2,3.13,2.0,True
2353,CO,125.0,408,No,Yes,23,120.5,104,20.49,227.8,115.0,19.36,158.5,100,7.13,10.2,3,2.75,1.0,False
2354,DC,170.0,510,No,No,0,184.1,106,31.3,204.9,70.0,17.42,224.3,133,10.09,9.8,3,2.65,2.0,False
2355,AK,71.0,510,No,No,0,185.0,84,31.45,232.5,129.0,19.76,191.1,82,8.6,14.9,4,4.02,3.0,False
2356,SC,,415,No,No,0,160.9,109,27.35,144.2,152.0,12.26,120.4,97,5.42,12.9,12,3.48,1.0,False
2357,KS,68.0,415,No,No,0,207.6,68,35.29,251.6,123.0,21.39,191.6,100,8.62,10.9,6,2.94,2.0,False
2358,UT,97.0,415,No,No,0,209.2,134,35.56,0.0,0.0,0.0,175.4,94,7.89,11.8,6,3.19,1.0,False
2359,IL,98.0,510,Yes,No,0,158.4,71,26.93,306.6,66.0,26.06,144.2,93,6.49,2.1,4,0.57,,False
2360,DC,24.0,408,No,No,0,149.0,73,25.33,131.0,,11.14,238.6,69,,8.6,3,2.32,,True
2361,DC,136.0,510,No,No,0,204.5,63,34.77,208.8,95.0,17.75,224.0,119,,9.8,2,2.65,0.0,False
2362,OK,44.0,408,No,No,0,288.8,86,49.1,175.9,87.0,14.95,215.4,106,,9.5,2,2.57,0.0,True
2363,KY,96.0,415,No,Yes,40,108.6,90,18.46,206.4,154.0,17.54,126.3,118,5.68,13.4,4,3.62,0.0,False
2364,HI,24.0,415,No,No,0,156.2,104,26.55,90.0,101.0,7.65,205.1,116,9.23,7.3,5,1.97,1.0,False
2365,SC,112.0,415,No,Yes,31,225.2,89,38.28,256.8,,21.83,249.7,87,11.24,11.5,1,3.11,4.0,False
2366,GA,117.0,415,Yes,No,0,287.4,118,48.86,259.6,84.0,22.07,153.2,86,6.89,10.0,3,2.7,1.0,True
2367,KS,137.0,415,No,Yes,19,175.3,96,29.8,241.3,146.0,20.51,211.4,109,9.51,7.8,2,2.11,0.0,False
2368,UT,95.0,415,No,No,0,157.9,103,26.84,259.6,90.0,22.07,230.0,117,10.35,14.0,2,3.78,0.0,False
2369,ND,145.0,415,No,No,0,245.8,116,41.79,286.7,91.0,24.37,240.7,115,10.83,9.0,13,2.43,1.0,True
2370,KY,56.0,415,Yes,No,0,177.7,114,30.21,215.6,110.0,18.33,236.7,67,10.65,10.5,5,2.84,1.0,False
2371,OH,133.0,408,No,No,0,117.8,100,20.03,199.2,105.0,16.93,244.1,119,10.98,11.8,4,3.19,0.0,True
2372,TX,53.0,415,No,No,0,119.7,113,20.35,189.7,84.0,16.12,256.2,108,11.53,12.9,7,3.48,2.0,False
2373,WY,123.0,415,No,No,0,242.2,87,41.17,226.1,101.0,19.22,268.6,121,12.09,8.2,3,2.21,5.0,True
2374,WV,,408,No,No,0,128.7,111,21.88,169.5,104.0,14.41,193.6,97,,10.3,5,2.78,1.0,False
2375,MI,55.0,415,No,Yes,20,207.7,91,35.31,199.7,113.0,16.97,216.5,110,9.74,7.3,1,1.97,1.0,False
2376,NY,125.0,415,No,No,0,233.3,65,39.66,209.8,93.0,17.83,210.6,109,9.48,9.1,4,2.46,1.0,False
2377,TX,1.0,415,No,No,0,182.1,106,30.96,134.9,106.0,11.47,152.3,75,6.85,10.0,3,2.7,5.0,True
2378,KY,98.0,415,No,Yes,36,168.0,81,28.56,163.2,125.0,13.87,172.7,120,7.77,8.0,2,2.16,6.0,True
2379,SD,105.0,415,No,No,0,251.6,88,42.77,175.1,103.0,14.88,184.4,112,8.3,5.4,5,1.46,1.0,False
2380,OR,99.0,408,No,No,0,256.4,44,43.59,214.5,,18.23,233.7,75,10.52,7.9,1,2.13,3.0,True
2381,WV,177.0,408,No,No,0,227.8,81,38.73,161.8,97.0,13.75,217.0,106,9.76,8.0,5,2.16,1.0,False
2382,CT,160.0,415,No,No,0,234.9,136,39.93,270.8,,23.02,219.3,101,9.87,13.9,2,3.75,1.0,True
2383,ND,90.0,415,No,Yes,22,124.5,94,21.17,231.7,90.0,19.69,222.2,108,10.0,6.4,12,1.73,1.0,False
2384,MI,148.0,415,Yes,No,0,233.5,81,39.7,187.7,71.0,15.95,122.3,97,5.5,9.6,2,2.59,0.0,True
2385,MT,147.0,415,No,Yes,35,197.3,134,33.54,141.1,99.0,11.99,212.1,90,9.54,10.1,4,2.73,2.0,True
2386,WV,80.0,415,No,No,0,151.5,89,25.76,131.7,78.0,11.19,235.3,131,,11.8,4,3.19,0.0,False
2387,AR,122.0,415,Yes,No,0,146.3,117,24.87,218.7,93.0,18.59,236.0,97,10.62,11.5,5,3.11,1.0,False
2388,MT,132.0,408,No,No,0,195.1,100,,148.8,95.0,12.65,224.5,117,10.1,6.7,2,1.81,0.0,False
2389,UT,83.0,510,No,No,0,208.9,71,35.51,214.8,92.0,18.26,247.9,108,11.16,13.0,5,3.51,1.0,False
2390,HI,99.0,408,No,No,0,135.7,107,23.07,208.4,103.0,17.71,209.0,95,9.4,8.8,3,2.38,,True
2391,KS,,415,No,No,0,225.9,86,,275.6,105.0,23.43,201.4,108,9.06,14.3,3,3.86,3.0,True
2392,NY,46.0,415,No,No,0,122.2,67,20.77,167.2,62.0,14.21,194.8,98,8.77,9.7,6,2.62,1.0,False
2393,OH,,510,No,No,0,153.3,106,,224.5,117.0,19.08,273.4,152,12.3,8.9,5,2.4,2.0,False
2394,KS,73.0,408,No,No,0,194.8,112,33.12,167.2,85.0,14.21,100.3,61,4.51,10.8,6,2.92,1.0,False
2395,IN,7.0,415,No,No,0,206.7,87,35.14,281.1,83.0,23.89,158.5,77,7.13,11.0,5,2.97,3.0,False
2396,OR,89.0,415,No,Yes,12,188.0,105,31.96,151.3,107.0,12.86,201.9,132,9.09,10.5,3,2.84,,False
2397,NY,131.0,408,Yes,No,0,122.3,83,,118.8,94.0,10.1,147.9,95,6.66,13.7,3,3.7,3.0,True
2398,VA,105.0,415,No,No,0,259.3,96,,175.2,,14.89,222.4,36,10.01,12.0,5,3.24,3.0,False
2399,ID,47.0,415,No,Yes,28,172.9,109,29.39,137.6,94.0,11.7,203.8,109,9.17,8.3,6,2.24,1.0,False
2400,OR,161.0,408,No,No,0,196.6,73,33.42,170.2,79.0,14.47,194.3,79,8.74,12.5,3,3.38,1.0,False
2401,AZ,,415,No,Yes,31,194.9,63,33.13,191.6,90.0,16.29,153.0,129,6.89,13.2,2,3.56,,False
2402,PA,,408,No,Yes,30,262.8,114,,215.8,130.0,18.34,154.8,88,6.97,7.8,2,2.11,0.0,False
2403,CO,71.0,415,No,No,0,211.2,70,35.9,252.7,122.0,21.48,225.8,104,10.16,12.3,3,3.32,0.0,False
2404,KY,76.0,415,No,No,0,204.0,69,34.68,225.1,,19.13,240.3,85,10.81,9.6,5,2.59,,False
2405,NJ,87.0,510,No,No,0,223.2,109,37.94,127.5,86.0,10.84,289.3,83,13.02,14.5,4,3.92,3.0,False
2406,IL,,408,No,No,0,119.0,82,20.23,187.5,108.0,15.94,189.3,97,8.52,11.5,3,3.11,1.0,False
2407,WA,177.0,415,No,No,0,266.1,91,45.24,225.2,79.0,19.14,224.7,58,10.11,8.9,8,2.4,3.0,True
2408,WV,95.0,415,No,No,0,134.4,104,22.85,152.4,,12.95,236.5,80,10.64,9.4,3,2.54,1.0,False
2409,OH,66.0,415,No,No,0,170.5,103,28.99,254.3,77.0,21.62,197.3,138,8.88,10.5,2,2.84,2.0,False
2410,MO,110.0,415,No,No,0,178.5,124,30.35,146.9,141.0,12.49,217.1,102,9.77,9.9,7,2.67,1.0,False
2411,VA,133.0,408,No,Yes,39,239.9,107,40.78,253.8,77.0,21.57,128.7,85,5.79,6.7,3,1.81,5.0,False
2412,FL,185.0,408,No,No,0,55.6,97,9.45,288.7,83.0,24.54,111.2,110,5.0,12.1,3,3.27,2.0,False
2413,NY,91.0,510,No,No,0,109.8,100,18.67,189.6,104.0,16.12,206.7,85,9.3,11.1,3,3.0,1.0,False
2414,WV,131.0,415,No,No,0,196.1,89,33.34,185.5,87.0,15.77,250.0,132,11.25,5.2,6,1.4,2.0,False
2415,LA,153.0,510,No,No,0,166.8,127,28.36,143.5,121.0,12.2,210.7,130,9.48,11.8,4,3.19,0.0,False
2416,MA,132.0,415,No,Yes,25,113.2,96,19.24,269.9,107.0,22.94,229.1,87,10.31,7.1,7,1.92,2.0,False
2417,AL,141.0,408,No,No,0,242.8,90,,234.1,,19.9,211.5,104,9.52,6.0,3,1.62,5.0,False
2418,ME,105.0,415,No,No,0,156.5,102,26.61,140.2,134.0,11.92,227.4,111,10.23,12.2,2,3.29,2.0,False
2419,TX,169.0,408,No,No,0,266.7,105,45.34,158.2,88.0,13.45,287.7,111,,13.8,3,3.73,3.0,True
2420,ND,127.0,415,No,Yes,23,182.0,80,,216.1,85.0,18.37,156.9,82,7.06,9.8,4,2.65,1.0,False
2421,LA,123.0,415,No,Yes,33,146.6,87,,114.8,59.0,9.76,220.4,99,9.92,2.9,7,0.78,0.0,False
2422,MT,103.0,510,No,Yes,35,110.5,101,18.79,208.3,81.0,17.71,87.4,77,3.93,13.9,2,3.75,4.0,True
2423,OR,101.0,415,No,No,0,118.6,89,20.16,199.6,97.0,16.97,53.3,61,2.4,11.5,5,3.11,1.0,False
2424,NH,123.0,415,No,Yes,22,197.6,105,33.59,80.0,86.0,6.8,120.8,82,5.44,15.6,12,4.21,2.0,False
2425,NE,78.0,510,No,Yes,32,210.3,116,35.75,192.2,83.0,16.34,246.1,92,11.07,10.8,4,2.92,6.0,False
2426,WV,101.0,415,No,Yes,28,220.3,96,37.45,285.8,72.0,24.29,203.0,111,9.14,9.4,6,2.54,4.0,False
2427,NV,129.0,415,No,No,0,150.0,98,25.5,232.4,,19.75,261.2,123,11.75,12.5,6,3.38,1.0,False
2428,MA,67.0,415,No,Yes,34,161.7,114,27.49,207.6,115.0,17.65,205.7,114,9.26,9.2,4,2.48,0.0,False
2429,MI,37.0,415,No,No,0,191.4,116,32.54,167.4,99.0,14.23,216.5,112,9.74,14.0,5,3.78,3.0,False
2430,WV,173.0,510,No,No,0,109.4,103,18.6,101.3,111.0,8.61,167.3,106,7.53,7.8,7,2.11,,False
2431,KY,135.0,510,No,No,0,144.1,115,24.5,249.8,68.0,21.23,211.4,82,9.51,13.6,3,3.67,1.0,False
2432,NJ,75.0,415,No,Yes,42,248.9,93,42.31,170.8,108.0,14.52,104.5,91,4.7,11.2,8,3.02,1.0,False
2433,ME,88.0,415,No,No,0,85.7,112,14.57,221.6,70.0,18.84,190.6,75,8.58,11.6,3,3.13,4.0,True
2434,TX,112.0,415,No,No,0,214.8,112,36.52,209.7,104.0,17.82,164.4,97,7.4,9.4,5,2.54,3.0,False
2435,MN,113.0,408,No,No,0,158.9,137,27.01,242.8,109.0,20.64,247.8,97,11.15,6.5,4,1.76,0.0,False
2436,VA,121.0,510,No,Yes,28,110.0,94,18.7,141.5,76.0,12.03,237.3,87,10.68,6.4,3,1.73,2.0,False
2437,MD,,415,No,No,0,145.6,103,24.75,197.1,137.0,16.75,294.5,83,13.25,10.5,4,2.84,0.0,False
2438,RI,39.0,408,No,No,0,93.3,83,15.86,199.6,114.0,16.97,206.2,104,9.28,6.5,4,1.76,0.0,False
2439,MD,176.0,408,No,No,0,201.9,101,34.32,154.7,78.0,13.15,164.4,79,7.4,9.0,2,2.43,1.0,False
2440,NM,105.0,408,No,No,0,146.4,81,24.89,225.1,80.0,19.13,230.1,117,10.35,8.5,2,2.3,1.0,False
2441,MN,,415,No,No,0,272.7,74,,224.9,85.0,19.12,178.2,104,8.02,10.5,3,2.84,2.0,True
2442,MI,110.0,510,No,No,0,18.9,92,3.21,258.4,,21.96,109.6,74,4.93,14.8,4,4.0,1.0,False
2443,AL,95.0,408,No,No,0,190.2,119,32.33,157.1,70.0,13.35,181.5,120,8.17,14.0,6,3.78,0.0,False
2444,MI,147.0,415,No,No,0,130.6,83,22.2,208.1,,17.69,204.6,72,9.21,15.6,3,4.21,3.0,False
2445,SC,101.0,415,No,No,0,158.4,92,26.93,188.0,,15.98,219.7,125,9.89,13.5,4,3.65,4.0,True
2446,MS,115.0,415,No,No,0,166.5,111,28.31,236.2,98.0,20.08,205.6,92,9.25,15.6,2,4.21,1.0,False
2447,MS,103.0,415,No,No,0,129.3,103,21.98,202.8,89.0,17.24,233.0,126,10.49,12.9,2,3.48,2.0,False
2448,CA,82.0,415,No,No,0,199.3,112,33.88,193.4,120.0,16.44,254.4,117,11.45,7.0,10,1.89,,False
2449,MD,141.0,415,No,No,0,185.1,126,,233.0,98.0,19.81,152.2,106,6.85,9.1,7,2.46,0.0,False
2450,ND,,408,No,No,0,175.4,80,29.82,197.4,127.0,16.78,188.2,102,8.47,9.7,2,2.62,2.0,False
2451,SD,119.0,510,No,No,0,94.2,108,16.01,264.1,100.0,22.45,203.7,79,,7.3,3,1.97,1.0,False
2452,AL,112.0,510,No,No,0,189.4,83,32.2,219.0,89.0,18.62,168.0,116,7.56,7.1,8,1.92,3.0,False
2453,NV,116.0,510,No,Yes,35,118.0,103,20.06,167.2,106.0,14.21,205.7,102,9.26,11.8,2,3.19,2.0,False
2454,LA,94.0,415,No,No,0,212.1,98,36.06,189.4,89.0,16.1,352.2,95,15.85,8.4,5,2.27,3.0,False
2455,VA,90.0,408,No,No,0,222.0,93,37.74,187.0,,15.9,282.3,124,12.7,12.4,6,3.35,2.0,False
2456,DE,114.0,415,No,Yes,31,222.8,98,37.88,180.5,105.0,15.34,151.3,101,6.81,13.0,4,3.51,0.0,False
2457,CT,63.0,408,No,Yes,25,190.0,137,32.3,116.6,,9.91,141.5,110,6.37,12.2,2,3.29,1.0,False
2458,MA,122.0,408,No,Yes,29,195.4,83,33.22,268.2,93.0,22.8,168.0,95,7.56,8.4,6,2.27,3.0,False
2459,WA,62.0,415,No,No,0,100.0,98,17.0,173.5,95.0,14.75,218.0,122,9.81,10.1,4,2.73,0.0,False
2460,SC,78.0,415,No,Yes,21,160.6,85,27.3,223.1,79.0,18.96,124.0,92,5.58,9.5,1,2.57,2.0,False
2461,IN,148.0,415,No,Yes,26,158.7,91,26.98,160.5,,13.64,218.3,88,,9.9,3,2.67,1.0,False
2462,MD,154.0,510,No,No,0,154.5,122,26.27,214.2,71.0,18.21,178.0,105,8.01,12.0,2,3.24,3.0,True
2463,NV,110.0,408,No,Yes,34,192.3,114,32.69,129.3,,10.99,136.3,102,6.13,6.3,12,1.7,1.0,False
2464,TX,75.0,415,No,No,0,305.1,106,51.87,188.0,115.0,15.98,235.4,116,10.59,8.5,5,2.3,0.0,True
2465,ND,84.0,408,No,Yes,38,193.0,106,32.81,153.6,106.0,13.06,260.4,87,11.72,7.4,5,2.0,2.0,False
2466,WV,113.0,510,No,No,0,72.5,88,12.33,204.0,,17.34,117.9,118,5.31,6.6,3,1.78,,False
2467,CO,,510,No,Yes,40,105.2,61,17.88,341.3,79.0,29.01,165.7,97,7.46,6.3,3,1.7,2.0,False
2468,TX,51.0,415,No,No,0,180.5,88,30.69,134.7,102.0,11.45,170.7,97,7.68,10.0,3,2.7,2.0,False
2469,FL,102.0,408,No,Yes,29,214.7,86,36.5,314.3,109.0,26.72,280.2,110,12.61,14.3,2,3.86,0.0,False
2470,AL,107.0,408,No,No,0,86.8,95,14.76,108.1,85.0,9.19,204.3,87,9.19,13.2,3,3.56,1.0,False
2471,WV,88.0,510,No,No,0,131.5,99,22.36,174.8,128.0,14.86,184.2,83,8.29,7.9,2,2.13,5.0,True
2472,MI,82.0,415,No,No,0,135.4,102,23.02,237.1,122.0,20.15,118.3,91,,17.5,4,4.73,0.0,False
2473,NY,204.0,415,No,No,0,174.3,85,,254.1,95.0,21.6,176.4,96,7.94,5.9,3,1.59,6.0,False
2474,MO,174.0,510,No,No,0,235.5,108,40.04,142.3,,12.1,316.7,131,14.25,12.5,5,3.38,0.0,False
2475,AR,129.0,415,No,No,0,157.0,113,26.69,256.9,97.0,21.84,185.5,126,8.35,12.1,2,3.27,2.0,False
2476,MS,190.0,415,Yes,No,0,111.9,55,19.02,223.0,124.0,18.96,243.2,81,10.94,10.0,7,2.7,3.0,False
